gemini_prediction,orig_gemini_prediction,gpt_prediction,orig_gpt_prediction,label,q_idx,config,strategy,criteria
"Keluarga Australia menggunakan buaya air tawar peliharaan untuk menebak jenis kelamin bayi mereka, memicu kontroversi online. Meski ada yang memuji cara unik ini, yang lain mengkritiknya karena membahayakan buaya dan anak-anak.","Keluarga Australia menggunakan buaya air tawar peliharaan untuk menebak jenis kelamin bayi mereka, memicu kontroversi online. Meski ada yang memuji cara unik ini, yang lain mengkritiknya karena membahayakan buaya dan anak-anak.","Sebuah video viral menunjukkan keluarga Kliebert di Australia menggunakan buaya air tawar peliharaan mereka dan satu semangka untuk menebak jenis kelamin anak. Video ini menarik perhatian jutaan pemirsa dan memicu kontroversi tentang keamanan jiwa dan perlindungan satwa. Meskipun ada kritik terhadap penggunaan buaya dalam acara ini, keluarga Kliebert menegaskan bahwa mereka memiliki pengendali buaya yang berpengalaman dan memberikan perlindungan bagi satwa tersebut. Mereka juga menanggapi komentar negatif dengan mengatakan bahwa mereka dianggap ""jahat"".","Sebuah video viral menunjukkan keluarga Kliebert di Australia menggunakan buaya air tawar peliharaan mereka dan satu semangka untuk menebak jenis kelamin anak. Video ini menarik perhatian jutaan pemirsa dan memicu kontroversi tentang keamanan jiwa dan perlindungan satwa. Meskipun ada kritik terhadap penggunaan buaya dalam acara ini, keluarga Kliebert menegaskan bahwa mereka memiliki pengendali buaya yang berpengalaman dan memberikan perlindungan bagi satwa tersebut. Mereka juga menanggapi komentar negatif dengan mengatakan bahwa mereka dianggap ""jahat"".","Di beberapa negara dan budaya, pasangan yang menantikan kelahiran anak biasanya menggelar acara untuk menebak jenis kelaminnya dengan mengundang keluarga maupun kerabat dekat.",557,"{'should_shuffle': False, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': True, 'number': 8}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",1,['Consistency']
"Para dermawan di Cina mengatakan sadar akan tantangan besar di depan, namun berkeas untuk meneruskan sikap kedermawanan. PSG harus mewaspadai Eden Hazard, sementara Chelsea kehilangan Eto' o dan kemungkinan akan diperkuat Torres. ""Orang-orang ini cerdik, itulah mengapa mereka kaya. Ibrahimovic menilai Chelsea lebih kuat dari PSG dalam laga perempat final Liga Champions.","Ibrahimovic menilai Chelsea lebih kuat dari PSG dalam laga perempat final Liga Champions. PSG harus mewaspadai Eden Hazard, sementara Chelsea kehilangan Eto'o dan kemungkinan akan diperkuat Torres.","Ibrahimovic mengatakan bahwa tim Chelsea memiliki kualitas yang lebih baik daripada PSG. Pertandingan antara kedua tim ini akan menjadi ujian bagi PSG. Manajer PSG, Laurent Blanc, memperingatkan timnya untuk mewaspadai Eden Hazard dari Chelsea. Chelsea akan bermain tanpa Samuel Eto'o yang cedera, dan kemungkinan akan digantikan oleh Fernando Torres.","Ibrahimovic mengatakan bahwa tim Chelsea memiliki kualitas yang lebih baik daripada PSG. Pertandingan antara kedua tim ini akan menjadi ujian bagi PSG. Manajer PSG, Laurent Blanc, memperingatkan timnya untuk mewaspadai Eden Hazard dari Chelsea. Chelsea akan bermain tanpa Samuel Eto'o yang cedera, dan kemungkinan akan digantikan oleh Fernando Torres.","Penyerang Paris St-Germain (PSG), Zlatan Ibrahimovic, menegaskan bahwa Chelsea memiliki peluang lebih besar untuk mengalahkan timnya dan maju ke semifinal Liga Champions.",559,"{'should_shuffle': True, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': True, 'number': 8}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 2}}",2,"['Consistency', 'Relevance', 'Fluency']"
mourinho kembali di chelsea telah benitez pecat di tolak. Pemerintah dalam sejumlah kasus kekerasan di Xinjiang selalu menyalahkan kelompok ekstrimis Uighur yang dituding melakukan aksi menuntut adanya otonomi terhadap wilayah mereka. Kerusuhan itu sendiri terjadi pada 23 April di wilayah Kashgar dan mengakibatkan 21 orang tewas.,Mourinho kembali menjadi manajer Chelsea setelah Benitez dipecat karena penolakan pendukung.,Jose Mourinho ingin menyatukan keluarga Chelsea dan mendapatkan dukungan penuh dari pemain dan pendukung. Sebagian pendukung menolak penunjukan Benitez sebagai manajer sebelumnya. Mourinho pernah mengasuh Chelsea pada 2004-2007 dan berhasil meraih beberapa gelar. Chelsea akan memulai musim 2013-2014 dengan pertandingan melawan Hull City.,Jose Mourinho ingin menyatukan keluarga Chelsea dan mendapatkan dukungan penuh dari pemain dan pendukung. Sebagian pendukung menolak penunjukan Benitez sebagai manajer sebelumnya. Mourinho pernah mengasuh Chelsea pada 2004-2007 dan berhasil meraih beberapa gelar. Chelsea akan memulai musim 2013-2014 dengan pertandingan melawan Hull City.,"Jose Mourinho mengatakan ingin menyatukan seluruh pendukung Chelsea, yang sempat terpecah menyusul penunjukan Rafael Benitez sebagai manajer musim lalu.",560,"{'should_shuffle': True, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': True, 'number': 10}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 45}, 'should_replace_conjunctions': {'enabled': True, 'number': 5}, 'should_replace_ner': {'enabled': False, 'number': 0}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 2}}",2,"['Fluency', 'Coherence', 'Relevance']"
"Mahathir membantah terkait dengan partai yang mendukung Najib Razak, yang terlibat skandal keuangan. Ia mengkritik Jaksa Agung karena membebaskan Najib dari tuduhan korupsi.","Mahathir membantah terkait dengan partai yang mendukung Najib Razak, yang terlibat skandal keuangan. Ia mengkritik Jaksa Agung karena membebaskan Najib dari tuduhan korupsi.","najib belum dinyatakan tidak libat telah dana besar temu di rekening pribadi. dr mahathir tolak untuk hubung dengan libat dalam skandal uang dan dukung tindak perdana menteri saat ini, najib razak. namun, mahathir kritik tunjuk jaksa agung putus najib bersih dakwa, sebut tidak tepat dan ragu kredibilitas.","Dr Mahathir menolak untuk dihubungkan dengan partai yang terlibat dalam skandal keuangan dan mendukung tindakan perdana menteri saat ini, Najib Razak. Najib sebelumnya dinyatakan tidak terlibat korupsi setelah dana besar ditemukan di rekening pribadinya. Namun, Mahathir mengkritik penunjukan Jaksa Agung yang memutuskan Najib bersih dari dakwaan korupsi, menyebutnya tidak tepat dan meragukan kredibilitasnya.","Mantan Perdana Menteri Malaysia, Dr Mahathir Mohamad, mengundurkan diri dari partai yang berkuasa UMNO, sebagai protes terhadap apa yang ia sebut sebagai dukungan partai terhadap korupsi.",564,"{'should_shuffle': True, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': True, 'number': 12}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 46}, 'should_replace_conjunctions': {'enabled': True, 'number': 2}, 'should_replace_ner': {'enabled': False, 'number': 0}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",1,"['Fluency', 'Coherence']"
"suu ky kritik perintah atas ketidakadilan ini. Warga berdatangan hingga ke halaman gereja saat Gubernur Connecticut Dannel Malloy berbicara pada masyarakat. Tragedi ini adalah penembakan di sekolah yang terburuk di AS, dengan jumlah korban nyaris setara dengan peristiwa serupa di kampus Virginia Tech pada 2007. larang suu ky namun peran militer kuat dalam politik myanmar tahan dalam ruu reformasi politik. Laporan-laporan sebelumnya mengatakan bahwa pelaku adalah Ryan Lanza, 24, namun kemudian informasi itu dikoreksi dan pelaku adalah adiknya, Adam.",Larangan Suu Kyi menjadi presiden dan peran militer yang kuat dalam politik Myanmar dipertahankan dalam RUU reformasi politik. Suu Kyi mengkritik pemerintah atas ketidakadilan ini.,Suu Kyi mengecam pemerintah karena tidak memungkinkannya menjadi presiden. RUU ini mempertahankan peran militer dalam politik dengan mengizinkan penguasaan seperempat kursi parlemen. Penerbitan RUU ini dilakukan setelah perdebatan terbuka tentang reformasi politik di Mynmar. Suu Kyi menganggap peraturan yang melarangnya mencalonkan diri sebagai presiden tidak adil dan tidak demokratis.,Suu Kyi mengecam pemerintah karena tidak memungkinkannya menjadi presiden. RUU ini mempertahankan peran militer dalam politik dengan mengizinkan penguasaan seperempat kursi parlemen. Penerbitan RUU ini dilakukan setelah perdebatan terbuka tentang reformasi politik di Mynmar. Suu Kyi menganggap peraturan yang melarangnya mencalonkan diri sebagai presiden tidak adil dan tidak demokratis.,Rancangan Undang Undang untuk mengamendemen konstitusi Myanmar berisi sebuah klausul yang mencegah pemimpin oposisi Aung San Suu Kyi menjadi presiden.,573,"{'should_shuffle': True, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': True, 'number': 9}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 45}, 'should_replace_conjunctions': {'enabled': True, 'number': 5}, 'should_replace_ner': {'enabled': True, 'number': 3}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 3}}",2,"['Consistency', 'Relevance', 'Coherence', 'Fluency']"
Daily Mail melaporkan ibu tunangan George Clooney ingin ia menikah dengan pria Druze. Clooney membantah dan mengatakan Daily Mail telah meminta maaf atas laporan yang tidak akurat tersebut. Clooney menegaskan calon mertuanya tidak menentang pernikahan mereka dan mengaitkan pernikahan dengan perbedaan agama adalah berbahaya.,Daily Mail melaporkan ibu tunangan George Clooney ingin ia menikah dengan pria Druze. Clooney membantah dan mengatakan Daily Mail telah meminta maaf atas laporan yang tidak akurat tersebut. Clooney menegaskan calon mertuanya tidak menentang pernikahan mereka dan mengaitkan pernikahan dengan perbedaan agama adalah berbahaya.,"george clooney bantah lapor the daily mail yang klaim, amal alamuddin, ingin anak nikah pria druze. clooney nyata sebut tidak benar dan calon mertua tidak rencana nikah alamuddin. clooney juga kritik kait nikah ini dengan beda bagai sesuatu yang bahaya.","George Clooney membantah laporan The Daily Mail yang mengklaim bahwa ibu tunangannya, Amal Alamuddin, ingin anaknya menikahi pria Druze. Clooney menyatakan bahwa berita tersebut tidak benar dan bahwa calon mertuanya tidak menentang rencananya menikahi Alamuddin. Clooney juga mengkritik pengaitan pernikahan ini dengan perbedaan agama sebagai sesuatu yang membahayakan.","Satu surat kabar Inggris meminta maaf kepada bintang Hollywood, George Clooney, terkait pemuatan berita bahwa ibu tunangannya menentang rencana perkawinannya karena faktor agama.",575,"{'should_shuffle': False, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': True, 'number': 14}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 45}, 'should_replace_conjunctions': {'enabled': True, 'number': 5}, 'should_replace_ner': {'enabled': False, 'number': 0}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",1,['Coherence']
"Angelina Jolie merasa tidak nyaman sebagai aktris dan berencana pensiun dari peran tersebut setelah film Unbroken. Dia lebih menikmati menjadi sutradara, meski mengakui tantangan mengarahkan dirinya dan suaminya sendiri dalam film By the Sea.","Angelina Jolie merasa tidak nyaman sebagai aktris dan berencana pensiun dari peran tersebut setelah film Unbroken. Dia lebih menikmati menjadi sutradara, meski mengakui tantangan mengarahkan dirinya dan suaminya sendiri dalam film By the Sea.","Angelina Jolie mengaku tidak nyaman sebagai seorang aktris dan akan pensiun dari bermain peran. Dia merasa lebih bahagia sebagai seorang sutradara dan mengaku tidak mudah mengarahkan dirinya dan suaminya dalam film By the Sea. Film tersebut juga melibatkan anak mereka, Maddox, sebagai asisten produksi.","Angelina Jolie mengaku tidak nyaman sebagai seorang aktris dan akan pensiun dari bermain peran. Dia merasa lebih bahagia sebagai seorang sutradara dan mengaku tidak mudah mengarahkan dirinya dan suaminya dalam film By the Sea. Film tersebut juga melibatkan anak mereka, Maddox, sebagai asisten produksi.",Angelina Jolie mengungkap dia ingin berkonsentrasi menjadi sutradara film dan hanya akan bermain dalam beberapa film lagi sebelum pensiun.,580,"{'should_shuffle': True, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': False, 'number': 0}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",2,['Fluency']
"Lassana Bathily, seorang karyawan Muslim, menyelamatkan pelanggan Yahudi di supermarket dengan menyembunyikan mereka di ruang penyimpanan selama serangan teroris. Dia akan diberikan kewarganegaraan Prancis karena keberaniannya.",,"Lassana Bathily, seorang pelayan toko Muslim, menyembunyikan para pelanggan Yahudi di ruang penyimpanan saat terjadi penyerangan di supermarket. Ia meminta mereka untuk diam dan tenang sebelum melarikan diri untuk memberitahu polisi. Bathily akan mendapatkan kewarganegaraan Prancis setelah aplikasinya dipercepat. Ia memiliki hubungan baik dengan para kolega Yahudi di toko tersebut.",,Seorang pria Mali bercerita kepada BBC bagaimana ia menyembunyikan para pembeli di sebuah supermarket Yahudi dalam serangan oleh seorang militan Islam bersenjata di Paris pekan lalu.,584,"{'should_shuffle': True, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': False, 'number': 0}, 'should_replace_words_with_lemma_form': {'enabled': False, 'number': 0}, 'should_replace_conjunctions': {'enabled': False, 'number': 0}, 'should_replace_ner': {'enabled': False, 'number': 0}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 3}}",0,
"Adele, penyanyi solo terkaya Inggris dengan kekayaan £125 juta, berada di peringkat 19 dalam daftar musisi terkaya yang didominasi pria. Kekayaannya meningkat dari £85 juta berkat tur 122 kali yang menghasilkan £138 juta dan kesuksesan album ""25"".","Adele, penyanyi solo terkaya Inggris dengan kekayaan £125 juta, berada di peringkat 19 dalam daftar musisi terkaya yang didominasi pria. Kekayaannya meningkat dari £85 juta berkat tur 122 kali yang menghasilkan £138 juta dan kesuksesan album ""25"".","Namun, dia hanya menempati peringkat ke-19 dalam musisi kaya Inggris dominasi oleh para musik pria lebih tua. adele adalah nyanyi solo perempuan terkaya meskipun begitu Inggris bahwa £125. adele tingkat kekayaannya lalu tur dunia kesuksesan tiga, tetapi dia mungkin tidak akan tampil lagi di masa depan, akan pengaruh pemasukannya.","Adele adalah penyanyi solo perempuan terkaya di Inggris dengan kekayaan sekitar £125 juta. Namun, dia hanya menempati peringkat ke-19 dalam daftar musisi terkaya Inggris yang didominasi oleh para pemusik pria yang lebih tua. Adele meningkatkan kekayaannya melalui tur dunia dan kesuksesan album ketiganya, tetapi dia mungkin tidak akan tampil lagi di masa depan, yang akan mempengaruhi pemasukannya.","Tur keliling dunia dan penjualan album sepanjang tahun lalu menyumbang pemasukan kepada Adele sebesar £40 juta atau sekitar Rp687 miliar, menurut daftar kekayaan yang disusun mingguan The Sunday Times.",591,"{'should_shuffle': True, 'should_remove_sentence': False, 'should_remove_random_words': {'enabled': True, 'number': 9}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 33}, 'should_replace_conjunctions': {'enabled': True, 'number': 2}, 'should_replace_ner': {'enabled': True, 'number': 5}, 'should_random_sentence_from_another_paper': {'enabled': False, 'number': 0}}",1,"['Coherence', 'Fluency', 'Consistency']"
"Tapi apakah Mourinho memang figur ideal untuk menggantikan Van Gaal? low aku tidak khawatir pada saat posisi pada akan ikut putus latih. latih low arsenal, podolski, puji maju jerman agar tegas penting low, bahkan pada saat ia duduk bangku cadang. Harus mengubah gaya?","Pelatih Jerman, Low, memuji kemajuan Podolski di Arsenal dan menegaskan pentingnya Podolski di tim, bahkan jika ia duduk di bangku cadangan. Podolski mengaku tidak khawatir dengan posisinya dan akan mengikuti keputusan pelatih.","Lukas Podolski dibutuhkan oleh timnas Jerman dalam pertandingan melawan Irlandia. Pelatih Joachim Low mengatakan bahwa Podolski selalu bisa diandalkan dan permainannya terus meningkat. Meskipun belum tentu masuk dalam tim inti, Podolski tetap diandalkan oleh Low. Podolski rela dicadangkan dan mengaku tidak meragukan perannya dalam timnas.","Lukas Podolski dibutuhkan oleh timnas Jerman dalam pertandingan melawan Irlandia. Pelatih Joachim Low mengatakan bahwa Podolski selalu bisa diandalkan dan permainannya terus meningkat. Meskipun belum tentu masuk dalam tim inti, Podolski tetap diandalkan oleh Low. Podolski rela dicadangkan dan mengaku tidak meragukan perannya dalam timnas.","Pelatih timnas Jerman Joachim Low menyebut Lukas Podolski sebagai pemain yang ""sangat dibutuhkan"" tim Jerman setelah penampilannya makin berkibar di Arsenal.",592,"{'should_shuffle': True, 'should_remove_sentence': True, 'should_remove_random_words': {'enabled': True, 'number': 9}, 'should_replace_words_with_lemma_form': {'enabled': True, 'number': 43}, 'should_replace_conjunctions': {'enabled': True, 'number': 5}, 'should_replace_ner': {'enabled': True, 'number': 9}, 'should_random_sentence_from_another_paper': {'enabled': True, 'number': 2}}",2,"['Fluency', 'Consistency', 'Relevance', 'Coherence']"
