q_idx,label,gpt_prediction,gemini_prediction
1275,"İtalya Başbakanı Matteo Renzi, iki günlük bir ziyaret için bugün Türkiye'ye geliyor. Ankara ve İstanbul'da temaslarda bulunacak olan Renzi'nin ekonomi ağırlıklı gündeminde, Güney Akım projesinin rafa kaldırılmasının ardından enerji sorunu ve AB-Türkiye ilişkilerinin de yer alması bekleniyor.","İtalya Başbakanı Matteo Renzi, Türkiye'ye yaptığı ziyarette Başbakan Ahmet Davutoğlu ve Cumhurbaşkanı Recep Tayyip Erdoğan ile görüşecek. Renzi'nin ziyaretinin ana gündem maddeleri arasında Türkiye'deki İtalyan şirketleri, enerji meselesi ve Avrupa ilişkileri yer alıyor. İtalya, Türkiye'nin Avrupa'da tutunmasına yardımcı olabilir ve Ankara'nın Paris ve Berlin ile olan soğuk ilişkilerini telafi edebilir. İtalya, Türkiye'nin dördüncü büyük ticari ortağıdır ve iki ülke arasındaki ticaret hacmi geçen yıl 19.6 milyar dolara ulaşmıştır.","İtalya Başbakanı Matteo Renzi, Türkiye'ye resmi bir ziyaret gerçekleştiriyor.  Ankara'da Başbakan Davutoğlu ve Cumhurbaşkanı Erdoğan ile görüşecek olan Renzi, İstanbul'da da bir iş forumuna katılacak.  Ziyaret, İtalya ve Türkiye arasındaki ilişkilerin yeniden canlandırılmasını amaçlıyor.  Enerji, ticaret ve Türkiye'nin AB üyelik süreci gibi konuların ele alınması bekleniyor.  Bu ziyaret, İtalya'nın Türkiye'ye başbakan düzeyinde 2009'dan beri gerçekleşen ilk ziyaret olma özelliği taşıyor.
"
1290,"Hindistan'ın kast sisteminin dışında ve altında kabul edilen Dalit topluluğundan 19 yaşındaki bir kadının, daha üst kasta mensup dört kişinin toplu tecavüzü sonrası hayatını kaybetmesi ülkede infiale neden oldu.","Delhi'de bir kadın, üzerinde ""Tecavüzleri durdurun"" yazan bir pankartla kadına yönelik şiddete karşı eylemde yer aldı. Kadın, iki hafta önce ağır yaralı olarak hastaneye kaldırılmıştı ve sonunda hayatını kaybetti. Olayın ardından dört saldırgan gözaltına alındı ve bu durum sosyal medyada büyük öfkeye neden oldu. Kadının ailesi, baş zanlının Dalitler'i aşağıladığını söyledi ve muhalefet partileri saldırıyı kınadı. Hindistan'da Dalitler, toplumun en hor görülen kesimini oluşturuyor ve günlük yaşamda ayrımcılığa maruz kalıyorlar.","Uttar Pradeş eyaletinde bir Dalit kadın tecavüze uğradıktan sonra hayatını kaybetti.  Saldırganlar kadını zorla bir tarlaya götürüp tecavüz ettiler ve ağır yaralı halde bıraktılar.  Kadın iki hafta boyunca hastanede yaşam mücadelesi verdikten sonra hayatını kaybetti ve ölümü ülkede büyük öfkeye yol açtı.  Polis, olaydan 10 gün sonra dört zanlıyı gözaltına aldı.  Olay, 2012'de Delhi'de toplu tecavüze uğrayarak öldürülen ve ""Nirbhaya"" (Korkusuz) olarak anılan kadının davasını hatırlattı.
"
1295,Almanya'nın Brandenburg ve Saksonya eyaletlerinde yapılan seçimlerin ilk sonuçlarına göre aşırı sağcı Almanya için Alternatif Partisi'nin (AfD) oyları arttı.,"Almanya'da yapılan eyalet seçimlerinde, aşırı sağcı AfD ikinci parti oldu. Başbakan Angela Merkel'in partisi CDU, Saksonya'da birinci parti olmasına rağmen rakiplerinin az farkla gerisinde kaldı. Brandenburg'da ise AfD, koalisyon ortağı SPD'nin hemen gerisinde yer aldı. AfD'nin oylarını artırmasında, göçmen politikası ve kömür ocaklarının kapatılması planları etkili oldu. CDU'nun oyları gerilerken, SPD ve AfD'nin sonuçları ise beklenenden daha iyi çıktı.","Almanya'da Saksonya ve Brandenburg eyalet seçimlerinde aşırı sağcı AfD, her iki eyalette de ikinci parti olarak çıktı.  Başbakan Merkel'in partisi CDU, Saksonya'da birinci parti olsa da oylarında düşüş yaşandı. Brandenburg'da ise koalisyon ortağı SPD, AfD'nin az farkla önünde yer aldı.  AfD'nin yükselişinin nedenleri arasında göçmen politikaları ve kömür ocaklarının kapatılması planları gösteriliyor.  AfD lideri sonuçlardan memnun olduğunu açıklarken, iktidar partileri için sonuçların rahatlatıcı olduğu belirtiliyor.
"
1298,"Hollanda'da 6 yıl önce çalınan İspanyol ressam Pablo Picasso'ya ait ""Tête d'Arlequin"" adlı tablonun Romanya'da bulunduğu yolundaki haberin, Belçikalı bir tiyatro grubunun şakası olduğu ortaya çıktı.","Belçika'nın Anvers kentinde bulunan Berlin Tiyatro Grubu, ""True Copy"" adlı oyunun tanıtımı için çalınan Picasso tablosunu kullanmıştır. Oyun, ünlü sanat eserleri kopyacısı Gert Jan Jansen'in hayatını anlatmaktadır. Tiyatro yapımcıları, gerçeğin değerini sorgulayan oyunu tanıtmak için çalınan tabloyu kullanmıştır. Tablo, Romanya'da bulunmuş ve gazeteci Frank Westerman tarafından açıklanmıştır. Tiyatrocular, bu performansa yıllardır hazırlandıklarını belirtmiş ancak tabloyu kimin hazırladığını söylememiştir.","Berlin Tiyatro Grubu, ""True Copy"" adlı oyunlarının tanıtımı için Picasso'nun çalıntı ""Harlequin Başı"" tablosunun sahtesini kullandı.  Oyun, ünlü sanat eseri kopyacısı Gert Jan Jansen'in hayatını konu alıyor.  Tiyatrocular, sahte tabloyu Romanya'da bir ağacın altına gömdü ve imzasız ihbar mektupları gönderdi.  Yazar Mira Feticu ve gazeteci Frank Westerman, tabloyu bulduklarını açıkladıktan sonra olayın bir tiyatro oyunu tanıtımı olduğu ortaya çıktı.  Tiyatrocular, Feticu'dan özür diledi ancak Feticu aldatıldığı için öfkeli.
"
1300,"Kanada'nın Alberta eyaletinde 20 yaşındaki bir sürücü, oto-pilot konumunda saatte 150 kilometreyle giden Tesla marka sürücüsüz arabasında uyurken yakalandı.","Polis, adı açıklanmayan bir sürücünün oto-pilot modunda uyurken aracı kullandığını açıkladı. Olay, Alberta'da Temmuz sonunda gerçekleşti. Polis, aracın hızlanmasının diğer araçların çekilmesiyle gerçekleştiğini belirtti. Sürücüye aşırı hız ve tehlikeli sürüşten dolayı ceza verildi ve ehliyetine el konuldu. Tesla'nın otonom sürüş teknolojisi, sürücünün müdahale edebilecek konumda olmasını gerektiriyor. Elon Musk, araçlarının tamamen otonom olmasını hedeflediklerini ancak bazı sorunlar olduğunu belirtti.","Edmonton yakınlarında bir Tesla sürücüsü, oto-pilotu etkinleştirip koltuğunu yatırarak uyurken polis tarafından yakalandı.  Polis, sürücüsüz görünen aracı fark edip takip etmeye başladıktan sonra, Tesla hızlanarak 150 km/s'yi aştı.  Sürücü ve yolcu koltuklarını geriye yatırarak uyuyorlardı.  Sürücüye başlangıçta aşırı hız cezası kesildi ve ehliyetine el konuldu, ardından tehlikeli sürüşten dava açıldı.  Olay, Tesla'nın otonom sürüş teknolojisinin yetenekleri ve sınırlamaları hakkındaki tartışmaları yeniden gündeme getirdi.
"
1302,Irak'ın başkenti Bağdat'ta Hristiyanların yaşadığı bölgeleri hedef alan iki bombalı saldırıda en az 35 kişi öldü.,"Irak'ta Dora semtinde bir kiliseye ve bir pazar yerine düzenlenen bombalı saldırılarda toplam 35 kişi hayatını kaybetti. Saldırıların sorumluluğunu üstlenen olmadı. Irak'taki Hristiyan nüfusu Saddam Hüseyin'in devrilmesinden bu yana yarı yarıya azaldı. Irak'ta bu yıl yaşanan şiddet olayları, Suriye'deki iç savaşın etkisiyle artış gösterdi. Irak Başbakanı, Suriye'deki krizin bölgedeki terörü beslediğini belirtti.","Irak'ta Noel günü düzenlenen iki ayrı bombalı saldırıda 35 kişi hayatını kaybetti.  Saldırılardan biri kilise yakınlarında, diğeri ise pazar yerinde gerçekleşti.  Saldırıların sorumluluğunu henüz üstlenen olmadı.  Saddam Hüseyin'in devrilmesinden bu yana Hristiyanlara yönelik saldırılar nedeniyle Irak'taki Hristiyan nüfusu yarı yarıya azaldı.  Ülkede artan mezhep çatışmaları ve Suriye iç savaşı şiddeti tırmandırıyor.
"
1304,IŞİD'in Kobani'ye girmesiyle birlikte şehir savaşı başladı. Özellikle Doğu cephesinde YPG güçleri ve IŞİD arasında yoğun çatışmalar yaşanıyor.,"Kobani Kantonu Eş Başkanı Enver Müslim, kanton hükümetinin IŞİD'e karşı mücadele etmek için silahlandığını ve sokak sokak savaşacaklarını söyledi. Kobani'de üç mahallenin IŞİD'in kontrolüne geçtiği bildirildi. YPG militanları sayıca az ve silahları yetersiz olduğu için şiddetli çatışmalar yaşanıyor. Kobani'de hala 3 ila 4 bin sivil bulunuyor. Türkiye'ye sığınan 160 bin Kobanili ise IŞİD saldırılarından kaçarak Türkiye'ye gelmiştir.","IŞİD, Kobani'de üç mahalleyi ele geçirerek şehre girdi ve şiddetli çatışmalar yaşanıyor. YPG direniyor ancak sayıca az ve yeterli silaha sahip değil. Kobani Kantonu yönetimi silahlandı ve sokak sokak mücadele edeceğini açıkladı.  Binlerce sivil hala Kobani'de mahsur kalmış durumda ve IŞİD bayrakları şehrin bazı bölgelerinde görülüyor. Türkiye sınırına çok sayıda yaralı ve ölü getirilirken, on binlerce Kobanili Türkiye'ye sığındı.
"
1306,Uganda'da polis merkezi ve askeri kışlaya gerçekleştirilen organize saldırılar sonrası en az 58 kişinin öldüğü belirtildi.,"Uganda'nın Kongo sınırı yakınlarında gerçekleşen saldırılarda, 41 saldırgan ve 17 polis ve sivil hayatını kaybetti. Uganda ordusu, saldırıların iki kabile arasındaki anlaşmazlıklar nedeniyle gerçekleştiğini belirtti. Saldırıların Kongo'da bulunan Ugandalı İslamcı Demokratik Müttefik Kuvvetleri ADF militanları tarafından gerçekleştirildiği endişeleri vardı, ancak askeri yetkililer bu saldırıların ADF ile ilişkisi olmadığını açıkladı. Saldırılarla ilgili soruşturma devam ediyor ve 17 kişi gözaltına alındı.","Uganda'nın Kongo sınırında çıkan çatışmalarda 41 saldırgan ve 17 polis/sivil hayatını kaybetti.  Saldırılar, iki kabile arasındaki anlaşmazlıklardan kaynaklanıyor.  Yetkililer, daha önce bölgede saldırılar düzenleyen Demokratik Müttefik Kuvvetleri'nin (ADF) bu olaya karışmadığını açıkladı.  Olayın faillerinin bulunması için soruşturma devam ediyor ve 17 kişi gözaltında.  Uganda ordusu, olayın arkasındaki nedenleri araştırıyor.
"
1315,Facebook hisselerinin fiyatlarındaki düşüşün ardından sosyal iletişim sitesinin zor günler geçirdiği düşünülebilir ancak hâlâ irili ufaklı bir çok şirket Facebook'a ilan vermek için birbiriyle yarışıyor.,"İngiltere hükümeti, turizm gelirlerini artırmak için Facebook'a 100 bin sterlin değerinde ilan verdi. Kampanya başarılı oldu ve yarım milyon beğeni aldı. Hükümet, toplamda 98 bin 418 sterlin harcadıklarını açıkladı. Ancak Facebook'taki uydurma hesaplar ve sahte beğenilerin güvenilirliği tartışmalı. Facebook reklamlarının etkisi hala belirsiz ve sosyal medya reklamlarının geleceği belirsiz.","İngiliz hükümeti, turizm gelirlerini artırmak için Facebook'a 100 bin sterlinlik reklam verdi.  Kampanya kapsamında İngiliz yaşam tarzını tanıtan sayfalar oluşturuldu ve yarım milyon ""beğeni"" aldı.  Hükümet yetkilileri kampanyanın başarılı olduğunu düşünse de, Facebook reklamlarının etkinliği tartışılıyor.  Sahte hesaplardan gelen beğeniler, harcanan paranın gerçek etkisini sorgulatıyor.  Olimpiyatlar gibi uluslararası etkinlikler sırasında, reklamsız da benzer bir etki yaratılıp yaratılamayacağı ise önemli bir soru işareti.
"
1316,"ABD Dışişleri Bakanı John Kerry, Kuzey Kore'nin füze fırlatmasının 'provokatif bir eylem' ve 'büyük bir hata' olacağını söyledi.","ABD Dışişleri Bakanı John Kerry, Güney Kore'ye yaptığı ziyarette Kuzey Kore'nin füze fırlatma tehdidine karşı uluslararası toplumu uyardı. Kerry, Kuzey Kore lideri Kim Jong-un'un böyle bir eylem yapması durumunda insanların tansiyonunu yükseltecek ve istenmeyen bir provokasyon olacağını belirtti. Ayrıca, Kuzey Kore'nin nükleer başlık takabilecek teknolojiye sahip olduğu konusunda makul bir kanaat olduğu rapor edildi. Kerry, Çin'e geçerek bölgedeki gerginliği dindirmek için Çinli liderlerden yardım isteyecek.","ABD Dışişleri Bakanı John Kerry, Kuzey Kore krizi üzerine görüşmeler yapmak üzere Asya turuna Seul'den başladı.  Kuzey Kore'nin doğu kıyısına iki füze yerleştirmesi üzerine Kerry, ABD'nin müttefiklerini korumak için gerekeni yapacağını belirtti. Ancak Kuzey Kore'nin nükleer savaş başlığına sahip olduğu iddialarını yalanladı. Kerry, Kuzey Kore lideri Kim Jong-un'u füze denemelerinden vazgeçmeye çağırarak, halkının gıdaya ihtiyacı olduğunu vurguladı.  Kerry, bölgedeki gerginliği azaltmak için Çin'in de desteğini isteyecek.
"
1317,Günlerdir denizde sürüklendikten sonra Endonezyalı balıkçılar tarafından kurtarılan 677 Arakanlı ve Bangladeşli göçmenin son derece bitkin durumda oldukları ve aralarından bazılarının tedaviye ihtiyacı olduğu bildirildi.,"Endonezya'nın Aceh eyaletine göç eden göçmenlerin yiyecek ve su sıkıntısı çektiği bildiriliyor. Göçmenler, geçici bir barınağa yerleştirilirken, Birleşmiş Milletler Mülteciler Komiserliği ve Endonezyalı yetkililer tarafından kayıt altına alınıyor. Şu ana kadar 256 Arakanlı Rohingya ve 421 Bangladeşli göçmen kaydedildi. Endonezya, başka bir gemiye izin vermezken, Tayland ve Malezya da göçmenlere kıyılarına yaklaşma izni vermiyor. Bölgedeki insan hakları kuruluşları, göçmen krizine çözüm bulunmaması nedeniyle bölge ülkelerini eleştiriyor.","Aceh'e gelen göçmenler, iki aydır denizde yetersiz beslenmeyle karşı karşıyaydı. Göçmenler arasında kadınlar ve çocuklar da bulunuyor ve geçici barınaklara yerleştirildiler.  Yetkililer, kayıt altına alınan göçmenlerin Rohingya ve Bangladeşli olduğunu tespit etti. Tayland ve Malezya gibi bölge ülkeleri, göçmen teknelerinin kıyılarına yanaşmasına izin vermiyor. BM, insan hakları krizi yaşandığını belirterek bölge ülkelerine yardım çağrısında bulundu, ancak bu çağrı olumlu karşılanmadı.
"
1318,"Dünyaca ünlü World of Warcraft oyununun yaratıcısı Blizzard, oyuncuların oyun içinde alışveriş yapabilmesini sağlayan yeni bir özelliğin test edildiğini duyurdu.","Blizzard, World of Warcraft (WoW) oyununda çevrimiçi alışveriş yapma özelliğini tanıttı. Şu anda sadece 85. seviye veya daha üstü karakterlere sahip oyuncular bu özellikten yararlanabiliyor. Blizzard, ilerleyen zamanlarda diğer elementlerin de oyun içinde satın alınabilir hale geleceğini belirtti. WoW kullanıcı sayısı 2013 yılında düşüş yaşasa da hala 8.3 milyon aktif oyuncu bulunuyor. 2010 yılında ise WoW kullanıcı sayısı 12 milyona ulaşmıştı.","World of Warcraft oyuncuları artık oyun içinde eşya satın alabilecek.  Şu anda sadece ""Bilgelik İksiri"" satın alınabiliyor ve bu özellik 85. seviye ve üzeri oyuncular için geçerli.  Blizzard, oyun içi satın alma seçeneklerini genişletmeyi planlıyor.  Bu özellik, oyuncuların oyun dışı mağazalardan eşya satın alma ihtiyacını azaltabilir.  WoW oyuncu sayısı 2010'daki 12 milyon zirvesinden düşüş yaşasa da hala 8.3 milyon aktif oyuncuya sahip.
"
1319,Hayvanların klonlanması giderek yaygınlaşıyor. Nesli tükenmiş hayvanların klonlanması planları üzerinde ise daha fazla konuşuluyor. Bu hayvanlardan oluşan bir hayvanat bahçesi yakında kurulabilir mi?,"Hayvanları klonlama yoluyla nesli tükenmiş hayvanlardan oluşan bir hayvanat bahçesi kurma planları yapılıyor. Ancak klonlama teknolojisinin sınırları ve mali engeller nedeniyle bu planların gerçekleşmesi zor olabilir. Klonlanmış hayvanlarda ölüm oranı yüksek olduğu için klonlama pahalı bir yöntem olarak görülüyor. Klonlanmış hayvanların sergileneceği parklar turizm açısından cazip olabilir, ancak doğal habitatların korunması önemlidir. Klonlama, habitat koruma çalışmalarının yerini almamalıdır.","Nesli tükenmiş hayvanların klonlanmasıyla oluşturulacak hayvanat bahçeleri, gelecekte turizmde yeni bir çığır açabilir.  Mamut gibi bazı hayvanların DNA'ları mevcut olsa da dinozorları klonlamak şu anki teknolojiyle mümkün değil. Klonlama teknolojisi gelişse de  yüksek ölüm oranları ve etik kaygılar devam ediyor.  Bu parklar, klonlama teknolojisinin sergilendiği yerler olarak görülebilir ve zenginlere hitap edebilir. Ancak,  klonlama çalışmaları, doğal yaşam alanlarını korumanın yerini almamalı.
"
1324,"Kırgızistan Başbakan Yardımcısı Muhammetkali Abulgaziev, Manas Havalimanı'na inişi sırasında bir yerleşim biriminin üzerine düşen Türk kargo uçağının, büyük olasılıkla ""mürettebat hatası"" nedeniyle düştüğünü açıkladı.","İstanbul merkezli ACT Havayolları'na ait bir kargo uçağı, Kırgızistan'ın başkenti Bişkek'te düştü ve en az 37 kişi hayatını kaybetti. Kazanın nedeni henüz belirlenemedi, ancak dondurucu sisin etkili olduğu belirtildi. Uçağın Türk Hava Yolları ile herhangi bir bağlantısı olmadığı açıklandı. Kazada en az 15 bina hasar gördü ve ölü sayısının artabileceği belirtiliyor. Manas Havaalanı uçuşlara kapatıldı.","İstanbul merkezli ACT Havayolları'na ait bir kargo uçağı, Bişkek'teki Manas Havalimanı'na iniş sırasında düştü. Kazada, dört Türk mürettebat üyesi dahil en az 37 kişi hayatını kaybetti.  Kötü görüş koşulları kazaya etki etmiş olabileceği belirtilse de, yetkililer kesin nedenin araştırıldığını ifade etti. Uçak, Hong Kong'dan İstanbul'a gitmek üzere Bişkek'te aktarma yapacaktı ve Türk Hava Yolları'na ait kargo taşıyordu.  Düşen uçağın enkazı yerleşim yerine yakın bir bölgeye düştüğü ve ölü sayısının artabileceği belirtildi.
"
