q_idx,label,gpt_prediction,gemini_prediction
74,"Tim penyelamat pencari pendaki gunung yang hilang di Ontake, Jepang, menghentikan sementara operasi karena gunung berapi tersebut terus mengeluarkan gas, batu, dan abu ke udara.","Operasi pencarian dilakukan oleh ratusan petugas pemadam kebakaran, polisi, dan tentara setelah letusan gunung Ontake yang menyebabkan paling tidak 36 orang tewas dan puluhan orang cedera.","Letusan Gunung Ontake pada hari Sabtu menyebabkan kematian sedikitnya 36 pendaki gunung, dengan ratusan petugas pemadam kebakaran, polisi, dan tentara dikerahkan untuk operasi pencarian, yang dihentikan sementara karena kondisi memburuk. Sekitar 200 orang berhasil dievakuasi, sementara abu tebal dan bebatuan menutupi gunung."
75,"Industri peralatan renang, Speedo, menghentikan sponsor untuk perenang Amerika Serikat, Ryan Lochte, yang 'mengarang' laporan perampokan di Olimpiade Rio.","Speedo tidak akan memaafkan perilaku Ryan Lochte yang merusak pintu toilet sebuah pom bensin dan berdebat dengan aparat keamanan, namun mereka akan menyumbangkan US$50.000 dari sponsor Lochte untuk lembaga amal Save The Children di Brasil.",Speedo mengakhiri kontrak dengan Ryan Lochte karena perilakunya yang tidak pantas. Speedo menyumbangkan $50.000 dari sponsor Lochte untuk Save The Children di Brasil.
76,Wakil Presiden Cina Xi Jinping muncul di hadapan publik untuk pertama kalinya sejak dua pekan lalu.,"Wakil Presiden Cina, Xi Jinping, muncul di hadapan publik setelah dua pekan menghilang, menghadiri acara peringatan hari ilmu pengetahuan nasional dan mengunjungi Universitas Pertanian di Beijing."," Wakil Presiden Cina Xi Jinping yang diperkirakan akan menjadi pemimpin berikutnya telah muncul di hadapan publik setelah dua minggu menghilang, mengakhiri spekulasi tentang kesehatan dan ketidakstabilan politiknya. Xi menghadiri peringatan hari ilmu pengetahuan nasional pada Sabtu, 15 September, dan foto-foto kunjungannya telah dirilis oleh media pemerintah."
77,"Suhu dingin ekstrem yang melanda wilayah Eropa Timur dan Rusia telah merenggut hampir 200 jiwa sejauh ini, jumlah korban terbesar terjadi di Ukraina.",Suhu dingin ekstrem di Eropa Timur menyebabkan lebih dari 80 orang tewas di Ukraina dan puluhan orang meninggal di Rusia dan Polandia. Banjir di Inggris juga mengganggu transportasi darat menjelang libur Natal dan Tahun Baru.,"Eropa Timur dilanda suhu ekstrem hingga minus 20 derajat Celsius, mengakibatkan korban jiwa di Ukraina, Rusia, dan Polandia. Cuaca buruk juga melanda Inggris, menyebabkan banjir yang mengganggu transportasi darat."
79,"Jutaan warga keturunan Cina di berbagai pelosok dunia akan berziarah ke makam leluhurnya sebagai bagian dari tradisi Qing Ming, pekan ini.","Beberapa taman pemakaman di Cina menawarkan layanan teknologi seperti kode QR dan video siaran langsung untuk memberikan penghormatan kepada leluhur, namun tradisi penghormatan langsung ke makam masih tetap dilakukan oleh sebagian orang.","Beberapa taman pemakaman di Tiongkok menawarkan kode QR untuk memberikan akses foto dan video makam leluhur, memfasilitasi penghormatan secara virtual terutama bagi mereka yang kesulitan berkunjung langsung ke makam.

Meskipun teknologi memudahkan penghormatan kepada leluhur, tradisi asli tetap dipertahankan karena sebagian orang meyakini penghormatan yang tulus hanya bisa dilakukan dengan mengunjungi makam secara langsung."
80,"Pembuat kendaraan terbesar Jepang, Toyota, meningkatkan perkiraan keuntungan satu tahunnya sebesar 12,4%, karena melemahnya yen dan usaha penghematan.","Toyota mengumumkan bahwa keuntungan bersihnya kemungkinan mencapai 2 triliun yen dan meningkatkan perkiraan penjualan di Amerika Utara, menunjukkan kinerja yang kuat.","Toyota memperkirakan keuntungan bersih mencapai Rp212 triliun, berkat kinerja kuat di pasar Amerika Utara. Toyota juga merevisi perkiraan pemasukan operasinya menjadi Rp263 triliun, menunjukkan kemajuan dalam pemasaran dan efisiensi biaya."
81,"Sebuah pesawat militer Rusia yang mengangkut 91 orang jatuh ke Laut Hitam, menurut laporan media Rusia.","Pesawat militer Rusia Tu-154 yang membawa 91 orang, termasuk personel militer, anggota band militer, dan wartawan, menghilang dari radar setelah lepas landas dari bandara Adler di Sochi dan puing-puing pesawat telah ditemukan di Laut Hitam.","Pesawat militer Rusia yang membawa 91 orang, termasuk personel militer dan wartawan, menghilang dari radar di atas Laut Hitam setelah lepas landas dari Sochi. Tim penyelamat telah menemukan puing-puing pesawat tersebut."
82,Presiden Amerika Serikat Barack Obama memperingatkan Presiden Vladimir Putin bahwa Rusia akan menanggung konsekuensi yang besar jika melanjutkan aksi agresif di Ukraina.,"Pertempuran antara militer Ukraina dan kubu separatis masih berlangsung di Ukraina bagian timur, dan Obama mengancam akan memasok persenjataan mematikan ke Ukraina jika perundingan damai di Minsk gagal.","Pertempuran berlanjut di Ukraina bagian timur menjelang perundingan damai antara Rusia dan Ukraina di Minsk, di mana Obama mempertimbangkan untuk memasok senjata ke Ukraina jika perundingan gagal. Perundingan damai akan membahas isu-isu seperti penegakkan wewenang pemerintah Ukraina, otonomi untuk wilayah separatis, dan penarikan pasukan Rusia."
83,Chelsea sudah menandatangani kontrak untuk kostumnya senilai £40 juta per tahun atau sekitar Rp Rp800 miliar dengan pabrik ban Jepang.,"Presiden Yokohama Rubber Company, Tadanobu Nagumo, menandatangani kontrak dengan Chelsea yang lebih tinggi dari Samsung sebesar £18 juta per tahun. Chelsea merupakan merek olahraga global dengan 500 juta pendukung di seluruh dunia.","Chelsea menandatangani kontrak sponsor kostum dengan Yokohama Rubber Company senilai lebih tinggi dari £18 juta per tahun, menjadikan klub sebagai salah satu merek olahraga global terkemuka dengan perkiraan 500 juta pendukung di seluruh dunia."
86,"Kementerian Pertahanan dan Tentara Nasional Indonesia (TNI), sudah meresmikan Pusat Komando Militer di Tarakan, Kalimantan Utara, Senin (19/06).","Indonesia, Malaysia, dan Filipina melakukan patroli bersama untuk menanggulangi perompakan kapal dan mencegah pelarian terorisme dari Marawi ke Indonesia. Pusat komando dan patroli bersama tersebut diharapkan dapat meningkatkan pertukaran informasi intelijen terkait terorisme.","Patroli bersama tiga negara, Indonesia, Malaysia, dan Filipina, dibentuk untuk mengatasi perompakan kapal dan penyanderaan di Laut Sulu, serta mencegah pelarian teroris dari Marawi ke Indonesia. Meskipun pusat komando di Tarakan dianggap kurang efektif oleh mantan anggota MILF, ali Fauzi, pemerintah tetap menyambut baik kerja sama ini untuk pertukaran informasi intelijen dan pendeteksian teroris."
88,Pemerintah Rusia telah menunjuk aktor AS Steven Seagal sebagai utusan khusus mereka untuk meningkatkan hubungan dengan Amerika Serikat.,"Steven Seagal memuji Presiden Putin dan membela Rusia terkait tuduhan keterlibatan dalam Pilpres AS 2016, serta diberi kewarganegaraan Rusia pada tahun yang sama.","Steven Seagal, aktor laga yang diberikan kewarganegaraan Rusia dan diangkat sebagai duta besar kehormatan, memuji Presiden Putin dan membela Rusia terkait tuduhan campur tangan dalam Pilpres AS 2016. Seagal, yang populer di Rusia, menyebut Putin sebagai ""salah satu pemimpin besar dunia yang masih hidup"" dan berharap kewarganegaraannya dapat meningkatkan hubungan antara Moskow dan Washington."
90,Penghargaan Nobel untuk fisiologi atau kedokteran diberikan kepada dua terobosan dalam pekerjaan terkait penyakit yang diakibatkan parasit.,"William C Campbell dan Satoshi Omura mengembangkan obat baru untuk mengatasi infeksi parasit cacing gelang, sedangkan Youyou Tu menemukan terapi untuk mengatasi malaria. Temuan mereka telah mengubah kehidupan ratusan juta orang yang terkena penyakit-penyakit ini.","Dua ilmuwan, William Campbell dan Satoshi Omura, menerima Hadiah Nobel atas pengembangan obat untuk mengatasi infeksi cacing gelang, sementara Youyou Tu diakui atas temuannya dalam terapi malaria. Penemuan mereka telah menyelamatkan jutaan nyawa dan mengubah kehidupan orang-orang yang terkena penyakit ini."
92,"Gempa bumi berkekuatan 6,8 skala richter mengguncang timur laut India, dekat perbatasan dengan Myanmar dan Bangladesh, ungkap Badan Survei Geologi Amerika (USGS).","Gempa mengguncang Imphal, Propinsi Manipur, India, membuat orang-orang berhamburan keluar rumah. Gempa ini merupakan salah satu dari serangkaian gempa yang sering terjadi di wilayah Asia Selatan.","Gempa berkekuatan besar mengguncang Imphal, India, membuat warga berlarian keluar rumah. Gempa ini merupakan bagian dari sejarah panjang gempa kuat di Asia Selatan akibat tabrakan lempeng India dan Eurasia."
94,"Perempuan usia pelajar di India mengalami kekurangan pembalut karena sekolah – yang selama ini menjadi tempat distribusi – tutup selama pandemi. Ini membuat jutaan remaja di seluruh India cemas, tulis wartawan BBC Geeta Pandey dari Delhi.","Kekurangan pasokan pembalut di India, terutama di daerah pedesaan, telah menyebabkan banyak perempuan remaja mengganti pembalut dengan kain. Namun, penting untuk memastikan kebersihan dengan mencuci kain pembalut secara bersih dan menjemurnya di bawah sinar matahari sebelum digunakan kembali.","Akibat pandemi, pasokan pembalut terhenti di India, menyebabkan banyak perempuan beralih menggunakan kain perca. Organisasi nirlaba berupaya mengatasi kekurangan tersebut dengan mendistribusikan pembalut ke daerah kumuh dan pedesaan, di mana akses ke produk sanitasi selama pandemi sangat terbatas."
95,"Massa berkumpul di Moskow pusat, Rusia, untuk mengikuti unjuk rasa besar pertama oleh oposisi sejak Vladimir Putin dilantik sebagai presiden pada Mei.",Demonstrasi diadakan sebagai protes terhadap penggeledahan rumah-rumah aktivis oposisi dan untuk menuntut pemilihan umum dan presiden baru di Rusia. Beberapa situs berita independen juga mengalami kesulitan diakses selama demonstrasi berlangsung.,"Demonstrasi di Rusia menuntut pemilihan umum baru dan presiden baru berlangsung sehari setelah polisi menggeledah rumah para aktivis, dengan peserta tidak takut meskipun polisi memblokir beberapa situs berita independen.

Demonstrasi tersebut dipimpin oleh aktivis yang lebih muda karena tokoh oposisi utama sedang diperiksa atas protes bulan lalu, dengan pihak berwenang menggeledah kediaman mereka, termasuk pengacara Alexei Navalny dan pembawa acara Ksenia Sobchak."
96,"Seorang perempuan harus mendapat pertolongan sesudah ia ""menghilang"" ditelan sebuah lubang yang tiba-tiba muncul di trotoar.","Sebuah lubang sedalam satu meter di dekat sebuah kafe di Fulham, London barat daya telah dipasangi penghalang setelah seorang perempuan terperosok ke dalamnya, namun perempuan tersebut tidak mengalami luka serius.","Lubang sedalam satu meter di Fulham, London yang sebelumnya menyebabkan dua orang terjatuh, kini telah dipasangi penghalang untuk mencegah kejadian serupa. Layanan ambulans melaporkan bahwa perempuan yang terjatuh terakhir tidak mengalami luka serius."
98,"Keluarga korban penembakan di LP Cebongan, Sleman, Yogyakarta hari ini meminta agar tersangka pelaku yang merupakan anggota Kopassus disidangkan di pengadilan umum.","Perwakilan keluarga korban penyerangan LP Cebongan meminta agar kasus tersebut dituntaskan dengan transparan dan tuntas, serta menginginkan persidangan terhadap sebelas tersangka pelaku berlangsung di pengadilan umum.","Keluarga korban penyerangan LP Cebongan meminta agar kasus tersebut diadili di pengadilan umum, sementara TNI menyatakan proses hukum akan berlanjut di pengadilan militer. Namun, kesebelas pelaku dapat diadili di pengadilan sipil jika Komnas HAM menemukan adanya pelanggaran HAM berat dalam kasus ini."
99,"Bakal calon presiden Amerika Serikat dari Partai Republik, Donald Trump, menuduh Cina 'memperkosa' Amerika Serikat, yang merupakan kecaman terbarunya terhadap kebijakan perdagangan Cina.","Trump menuduh Cina merekayasa mata uang dan mencuri, yang merusak usaha dan pekerja Amerika. Dia berjanji untuk mendapatkan kesepakatan yang lebih baik dengan Cina dan menghentikan praktik ilegal mereka.","Donald Trump menuduh Cina merekayasa mata uang dan melakukan praktik yang merugikan pelaku usaha AS. Dia berencana menunjuk Cina sebagai ""perekayasa mata uang"" dan mengakhiri subsidi ekspor, standar ketenagakerjaan yang longgar, serta standar lingkungan yang lemah."
344,"Satu dari tiga kasus penyakit Alzheimer di dunia bisa dicegah, demikian hasil penelitian Universitas Cambridge, Inggris.","Banyak bergerak dapat mencegah munculnya dementia. Faktor risiko terbesar adalah usia, tetapi faktor lain seperti kurang bergerak, merokok, depresi, dan tingkat pendidikan rendah juga meningkatkan risiko. Penelitian menunjukkan bahwa sepertiga kasus Alzheimer dapat dicegah dengan mengubah gaya hidup seperti lebih banyak bergerak dan tidak merokok.","Banyak bergerak dapat mencegah munculnya dementia. Faktor risiko terbesar adalah usia, tetapi faktor lain seperti kurang bergerak, merokok, depresi, dan tingkat pendidikan rendah juga meningkatkan risiko. Penelitian menunjukkan bahwa sepertiga kasus Alzheimer dapat dicegah dengan mengubah gaya hidup seperti lebih banyak bergerak dan tidak merokok."
319,"Menteri Kesehatan Indonesia, Nafsiah Mboy, menegaskan bahwa pemerintah Indonesia keberatan dengan praktek pengrusakan alat kelamin perempuan atau female genital mutilation (FGM).","Praktik sunat perempuan banyak terjadi di Afrika, namun pemerintah Indonesia tidak melarangnya selama tidak menyebabkan kerusakan atau kesulitan pada perempuan yang bersangkutan. Majelis Ulama Indonesia (MUI) menyatakan bahwa sunat perempuan adalah tindakan yang dianjurkan dalam agama Islam. Namun, Komnas Anti Kekerasan Terhadap Perempuan berpendapat bahwa sunat perempuan tetap merupakan tindakan kekerasan. Beberapa komentar dari masyarakat menyatakan dukungan terhadap larangan sunat perempuan, sementara yang lain berpendapat bahwa hal tersebut merupakan masalah keyakinan agama dan harus dihormati.","Praktik sunat perempuan banyak terjadi di Afrika, namun pemerintah Indonesia tidak melarangnya selama tidak menyebabkan kerusakan atau kesulitan pada perempuan yang bersangkutan. Majelis Ulama Indonesia (MUI) menyatakan bahwa sunat perempuan adalah tindakan yang dianjurkan dalam agama Islam. Namun, Komnas Anti Kekerasan Terhadap Perempuan berpendapat bahwa sunat perempuan tetap merupakan tindakan kekerasan. Beberapa komentar dari masyarakat menyatakan dukungan terhadap larangan sunat perempuan, sementara yang lain berpendapat bahwa hal tersebut merupakan masalah keyakinan agama dan harus dihormati."
284,"Presiden Palestina, Mahmoud Abbas mengatakan Palestina tidak akan lagi mematuhi sejumlah kesepakatan yang sebelumnya ditandatangani dengan Israel.","Pernyataan Presiden Palestina, Mahmoud Abbas, mengumumkan bahwa Palestina akan menghentikan tindakan sesuai dengan persetujuan yang telah ditandatangani dengan Israel. Keputusan ini diambil setelah Israel menghancurkan rumah-rumah Palestina yang dianggap ilegal di Tepi Barat. Tidak jelas apa arti keputusan ini dalam prakteknya atau apakah ini berlaku pada pengakuan Palestina atas Israel. Abbas sebelumnya sudah mengancam untuk membatalkan kesepakatan dengan Israel, tetapi hal ini tidak pernah dilaksanakan.","Pernyataan Presiden Palestina, Mahmoud Abbas, mengumumkan bahwa Palestina akan menghentikan tindakan sesuai dengan persetujuan yang telah ditandatangani dengan Israel. Keputusan ini diambil setelah Israel menghancurkan rumah-rumah Palestina yang dianggap ilegal di Tepi Barat. Tidak jelas apa arti keputusan ini dalam prakteknya atau apakah ini berlaku pada pengakuan Palestina atas Israel. Abbas sebelumnya sudah mengancam untuk membatalkan kesepakatan dengan Israel, tetapi hal ini tidak pernah dilaksanakan."
246,"Manajer Chelsea, Jose Mourinho mengatakan, Manchester City seharusnya tidak diperbolehkan menjadi juara Liga Champions karena mereka melanggar peraturan keuangan atau Financial Fair Play , FFP.",Jose Mourinho mengkritik Manchester City karena melanggar peraturan keuangan UEFA dan mengatakan bahwa mereka seharusnya tidak diperbolehkan menjuarai Liga Champions atau memenangkan gelar domestik. City telah didenda dan dikenai pembatasan perekrutan pemain karena melanggar aturan keuangan. Liga Primer juga memiliki aturan keuangan yang menghukum klub yang melanggar dengan pengurangan poin. Peraturan ini bertujuan untuk meningkatkan ketahanan klub.,Jose Mourinho mengkritik Manchester City karena melanggar peraturan keuangan UEFA dan mengatakan bahwa mereka seharusnya tidak diperbolehkan menjuarai Liga Champions atau memenangkan gelar domestik. City telah didenda dan dikenai pembatasan perekrutan pemain karena melanggar aturan keuangan. Liga Primer juga memiliki aturan keuangan yang menghukum klub yang melanggar dengan pengurangan poin. Peraturan ini bertujuan untuk meningkatkan ketahanan klub.
